#Re    B    Pr    Pe    BPe    t    avg tdisp    avg mdisp    avg eta (local)    avg eta (global)    avg lam eta (local)    avg lam eta (global)    avg lam tdisp    avg lam mdisp    avg turb eta (local)    avg turb eta (global)    avg turb tdisp    avg turb mdisp    vlam    vturb    avg_uh    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    7.6055e+02    1.0606e-03    2.6805e+02    1.6427e-01    1.0611e-01    1.6404e-01    1.0564e-01    1.0554e-03    2.6806e+02    4.9190e-01    4.8931e-01    8.4046e-03    2.6315e+02    9.9928e-01    7.1799e-04    2.3895e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    7.6503e+02    2.0035e-03    3.4867e+02    2.1730e-01    1.4704e-01    2.1692e-01    1.4602e-01    1.9865e-03    3.4853e+02    6.1642e-01    5.4506e-01    1.9736e-02    4.9420e+02    9.9904e-01    9.6073e-04    2.7283e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    7.6933e+02    1.6679e-03    4.3974e+02    1.5633e-01    1.0217e-01    1.5633e-01    1.0217e-01    1.6679e-03    4.3974e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.3622e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    7.7428e+02    1.8509e-03    3.5878e+02    1.8880e-01    1.3402e-01    1.8880e-01    1.3402e-01    1.8509e-03    3.5878e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.6280e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    7.7862e+02    1.6551e-03    3.1839e+02    1.8691e-01    1.3491e-01    1.8714e-01    1.3405e-01    1.6068e-03    3.1140e+02    1.4289e-01    1.6483e-01    1.0856e-02    1.6501e+03    9.9478e-01    5.2229e-03    2.5356e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    7.8282e+02    1.3323e-03    3.0294e+02    1.8149e-01    1.1656e-01    1.8073e-01    1.1570e-01    1.3229e-03    3.0332e+02    5.9232e-01    6.6197e-01    6.3770e-03    9.7690e+01    9.9814e-01    1.8550e-03    2.4214e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    7.8710e+02    1.7180e-03    2.9398e+02    2.0767e-01    1.4917e-01    2.0660e-01    1.4659e-01    1.6840e-03    2.9411e+02    5.3263e-01    5.8600e-01    1.2055e-02    2.5550e+02    9.9672e-01    3.2804e-03    2.6014e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    7.9113e+02    1.7049e-03    3.6806e+02    1.8601e-01    1.2201e-01    1.8575e-01    1.2100e-01    1.6853e-03    3.6728e+02    3.8799e-01    3.4247e-01    1.6992e-02    9.7871e+02    9.9872e-01    1.2818e-03    2.4833e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    7.9582e+02    1.2380e-03    3.2083e+02    1.6210e-01    1.0375e-01    1.6210e-01    1.0375e-01    1.2380e-03    3.2083e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.3196e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    8.0072e+02    2.0156e-03    3.6022e+02    2.0212e-01    1.4373e-01    2.0212e-01    1.4371e-01    2.0140e-03    3.6001e+02    1.8773e-01    1.7754e-01    1.0665e-02    1.4821e+03    9.9981e-01    1.8787e-04    2.4730e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    8.0555e+02    1.3516e-03    3.3529e+02    1.6632e-01    1.0789e-01    1.6632e-01    1.0789e-01    1.3516e-03    3.3529e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.2558e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    8.1041e+02    1.6541e-03    3.4212e+02    1.8424e-01    1.2667e-01    1.8424e-01    1.2667e-01    1.6541e-03    3.4212e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.4669e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    8.1518e+02    1.2080e-03    2.5473e+02    1.8421e-01    1.2455e-01    1.8421e-01    1.2455e-01    1.2080e-03    2.5473e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.3418e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    8.1956e+02    1.6319e-03    3.4212e+02    1.8915e-01    1.2518e-01    1.8866e-01    1.2403e-01    1.6152e-03    3.4221e+02    4.7917e-01    5.4395e-01    1.1401e-02    2.8676e+02    9.9829e-01    1.7086e-03    2.4149e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    8.2416e+02    1.3904e-03    2.9701e+02    1.8159e-01    1.2315e-01    1.8156e-01    1.2308e-01    1.3895e-03    2.9700e+02    4.6836e-01    4.1928e-01    1.1361e-02    4.7206e+02    9.9990e-01    9.7813e-05    2.3494e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    8.2882e+02    1.5653e-03    3.6241e+02    1.7098e-01    1.1471e-01    1.7098e-01    1.1471e-01    1.5653e-03    3.6241e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.3438e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    8.3369e+02    1.4250e-03    3.4843e+02    1.5421e-01    1.0929e-01    1.5421e-01    1.0929e-01    1.4250e-03    3.4843e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.1702e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    8.3878e+02    1.3841e-03    2.8998e+02    1.8045e-01    1.2526e-01    1.8045e-01    1.2526e-01    1.3841e-03    2.8998e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.4258e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    8.4367e+02    1.4785e-03    2.6851e+02    1.9317e-01    1.4177e-01    1.9317e-01    1.4177e-01    1.4785e-03    2.6851e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.3243e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    8.4851e+02    1.4074e-03    3.3460e+02    1.6929e-01    1.1205e-01    1.6929e-01    1.1205e-01    1.4074e-03    3.3460e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.2815e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    8.5343e+02    1.2698e-03    2.8727e+02    1.7081e-01    1.1708e-01    1.7081e-01    1.1708e-01    1.2698e-03    2.8727e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.3171e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    8.5852e+02    1.1616e-03    2.5703e+02    1.7168e-01    1.1939e-01    1.7168e-01    1.1939e-01    1.1616e-03    2.5703e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.1921e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    8.6378e+02    1.4869e-03    2.8184e+02    1.7906e-01    1.3664e-01    1.7906e-01    1.3664e-01    1.4869e-03    2.8184e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.1931e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    8.6879e+02    1.4202e-03    3.1547e+02    1.8837e-01    1.1899e-01    1.8838e-01    1.1898e-01    1.4203e-03    3.1550e+02    1.6451e-01    1.5701e-01    1.0314e-03    1.6613e+02    9.9981e-01    1.8863e-04    2.2869e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    8.7336e+02    1.5651e-03    2.9655e+02    1.9143e-01    1.3669e-01    1.9121e-01    1.3620e-01    1.5591e-03    2.9663e+02    9.2474e-01    9.3092e-01    2.1707e-02    4.8325e+01    9.9970e-01    3.0028e-04    2.3641e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    8.7793e+02    1.3956e-03    3.2437e+02    1.5831e-01    1.1432e-01    1.5831e-01    1.1432e-01    1.3956e-03    3.2437e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.1987e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    8.8296e+02    1.4875e-03    2.9122e+02    1.8102e-01    1.3287e-01    1.8102e-01    1.3287e-01    1.4875e-03    2.9122e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.3263e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    8.8828e+02    1.3593e-03    2.6787e+02    1.7307e-01    1.3212e-01    1.7307e-01    1.3212e-01    1.3593e-03    2.6787e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.0742e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    8.9350e+02    1.2293e-03    2.5449e+02    1.9039e-01    1.2657e-01    1.9035e-01    1.2654e-01    1.2292e-03    2.5453e+02    3.9195e-01    4.3397e-01    1.8258e-03    7.1445e+01    9.9981e-01    1.9461e-04    2.2859e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    8.9820e+02    1.4947e-03    2.9767e+02    1.8030e-01    1.3092e-01    1.8027e-01    1.3086e-01    1.4940e-03    2.9768e+02    8.7824e-01    8.7699e-01    1.6838e-02    7.0857e+01    9.9995e-01    4.5564e-05    2.2442e+00    
6.0002e+02    3.0000e+03    1.0000e-01    6.0002e+01    1.8001e+05    9.0272e+02    1.5965e-03    2.8194e+02    1.9582e-01    1.4521e-01    1.9582e-01    1.4521e-01    1.5965e-03    2.8194e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.2745e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    2.3100e+02    1.8150e-02    3.4631e+02    2.3742e-01    1.7330e-01    2.3737e-01    1.7378e-01    1.7741e-02    3.3739e+02    2.4041e-01    1.6189e-01    4.4499e-02    9.2151e+02    9.8473e-01    1.5268e-02    1.9253e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    2.3631e+02    3.0468e-02    3.9194e+02    2.5013e-01    2.3719e-01    2.4678e-01    2.1221e-01    2.4109e-02    3.5801e+02    3.1609e-01    3.7002e-01    1.5550e-01    1.0590e+03    9.5160e-01    4.8398e-02    2.2293e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    2.4098e+02    1.1254e-02    3.0736e+02    2.0736e-01    1.2775e-01    2.0685e-01    1.2694e-01    1.1149e-02    3.0671e+02    2.6883e-01    1.9950e-01    2.4057e-02    3.8612e+02    9.9183e-01    8.1687e-03    2.1488e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    2.4611e+02    1.7331e-02    3.3397e+02    2.3782e-01    1.7189e-01    2.3884e-01    1.7270e-01    1.6966e-02    3.2510e+02    1.8950e-01    1.5506e-01    3.4622e-02    7.5464e+02    9.7934e-01    2.0660e-02    2.3448e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    2.5012e+02    1.6728e-02    2.9730e+02    2.2471e-01    1.8372e-01    2.2217e-01    1.6996e-01    1.3942e-02    2.7235e+02    2.9412e-01    2.7506e-01    9.2939e-02    9.7981e+02    9.6473e-01    3.5271e-02    2.2803e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    2.5378e+02    2.1132e-02    3.8069e+02    2.3321e-01    1.8169e-01    2.3244e-01    1.7713e-01    1.9102e-02    3.5496e+02    2.5954e-01    2.2322e-01    9.0600e-02    1.2611e+03    9.7160e-01    2.8395e-02    2.3158e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    2.5839e+02    1.6160e-02    3.4800e+02    2.3169e-01    1.5665e-01    2.3159e-01    1.5408e-01    1.5328e-02    3.3663e+02    2.3444e-01    1.9161e-01    3.9708e-02    6.7010e+02    9.6591e-01    3.4092e-02    2.4524e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    2.6242e+02    1.8210e-02    3.6508e+02    2.1734e-01    1.6633e-01    2.1548e-01    1.6151e-01    1.6712e-02    3.4704e+02    2.7946e-01    2.1996e-01    6.8073e-02    9.6565e+02    9.7083e-01    2.9165e-02    2.4274e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    2.6685e+02    1.1853e-02    3.3760e+02    1.9465e-01    1.2314e-01    1.9556e-01    1.2431e-01    1.1623e-02    3.2752e+02    1.3314e-01    9.6953e-02    2.7396e-02    1.0207e+03    9.8546e-01    1.4544e-02    2.4249e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    2.7098e+02    2.9630e-02    3.9018e+02    2.3458e-01    2.3298e-01    2.2970e-01    2.0833e-01    2.2889e-02    3.4791e+02    3.2689e-01    3.4570e-01    1.5715e-01    1.1898e+03    9.4979e-01    5.0206e-02    2.5285e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    2.7497e+02    1.3937e-02    3.2013e+02    2.1075e-01    1.4832e-01    2.1007e-01    1.4369e-01    1.2901e-02    3.0753e+02    2.2904e-01    2.0254e-01    4.2033e-02    6.6197e+02    9.6444e-01    3.5562e-02    2.5052e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    2.7828e+02    2.4030e-02    4.2716e+02    2.4346e-01    1.8369e-01    2.4153e-01    1.7337e-01    1.9980e-02    3.8107e+02    2.7618e-01    2.3475e-01    9.2691e-02    1.2086e+03    9.4430e-01    5.5700e-02    2.6886e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    2.8090e+02    6.1603e-02    5.5988e+02    2.5158e-01    3.0561e-01    2.4163e-01    2.5902e-01    3.2002e-02    3.6620e+02    3.3036e-01    3.6125e-01    2.9599e-01    2.0935e+03    8.8787e-01    1.1213e-01    2.4475e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    2.8449e+02    3.3329e-02    4.2901e+02    2.4859e-01    2.3708e-01    2.4548e-01    2.1237e-01    2.5188e-02    3.7367e+02    3.0199e-01    3.3423e-01    1.7301e-01    1.3785e+03    9.4493e-01    5.5071e-02    2.5246e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    2.8834e+02    1.6338e-02    3.1563e+02    2.2251e-01    1.7153e-01    2.2160e-01    1.6743e-01    1.4677e-02    2.9195e+02    2.5115e-01    2.0550e-01    6.8791e-02    1.0638e+03    9.6932e-01    3.0684e-02    2.4382e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    2.9219e+02    1.9658e-02    4.2383e+02    2.0988e-01    1.5649e-01    2.0962e-01    1.5470e-01    1.8146e-02    3.9660e+02    2.2157e-01    1.7541e-01    8.7596e-02    1.6471e+03    9.7822e-01    2.1778e-02    2.3839e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    2.9676e+02    1.7902e-02    3.5792e+02    2.3911e-01    1.6671e-01    2.3824e-01    1.5956e-01    1.5961e-02    3.3628e+02    2.6071e-01    2.2796e-01    6.6062e-02    8.9495e+02    9.6127e-01    3.8734e-02    2.5997e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    3.0015e+02    1.7742e-02    3.9801e+02    2.1623e-01    1.5133e-01    2.1670e-01    1.4820e-01    1.6205e-02    3.7257e+02    2.0436e-01    1.7873e-01    5.6986e-02    1.0474e+03    9.6230e-01    3.7705e-02    2.4663e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    3.0401e+02    8.3009e-03    2.9279e+02    1.7554e-01    1.0185e-01    1.7520e-01    1.0140e-01    8.2030e-03    2.9079e+02    2.1454e-01    1.3026e-01    1.9716e-02    5.2654e+02    9.9149e-01    8.5082e-03    2.3859e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    3.0835e+02    3.1710e-02    4.3749e+02    2.4396e-01    2.2476e-01    2.4290e-01    2.1628e-01    2.6353e-02    3.8198e+02    2.5977e-01    2.6078e-01    1.1158e-01    1.2651e+03    9.3715e-01    6.2852e-02    2.5525e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    3.1152e+02    1.6183e-02    3.4912e+02    2.1079e-01    1.5641e-01    2.1059e-01    1.5269e-01    1.4627e-02    3.2467e+02    2.1601e-01    1.8753e-01    5.8628e-02    1.0160e+03    9.6464e-01    3.5362e-02    2.4554e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    3.1537e+02    2.0495e-02    3.6379e+02    2.2871e-01    1.8391e-01    2.2708e-01    1.6946e-01    1.7181e-02    3.3682e+02    2.6261e-01    2.7905e-01    8.9557e-02    9.2553e+02    9.5420e-01    4.5798e-02    2.5942e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    3.1869e+02    2.4082e-02    4.4576e+02    2.1881e-01    1.7770e-01    2.1719e-01    1.6683e-01    2.0540e-02    4.1030e+02    2.4773e-01    2.4470e-01    8.7600e-02    1.0816e+03    9.4717e-01    5.2827e-02    2.4883e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    3.2248e+02    1.8630e-02    3.4139e+02    2.2282e-01    1.7917e-01    2.2029e-01    1.6491e-01    1.5265e-02    3.0920e+02    2.8406e-01    2.6324e-01    1.0013e-01    1.1210e+03    9.6035e-01    3.9650e-02    2.4486e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    3.2650e+02    2.4853e-02    4.3501e+02    2.4975e-01    1.8602e-01    2.4928e-01    1.8226e-01    2.2059e-02    3.9589e+02    2.5699e-01    2.0742e-01    6.7919e-02    1.0381e+03    9.3908e-01    6.0918e-02    2.7646e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    3.2946e+02    2.3685e-02    4.1350e+02    2.2492e-01    1.8641e-01    2.2279e-01    1.7420e-01    1.9825e-02    3.7594e+02    2.6290e-01    2.5469e-01    9.2722e-02    1.0853e+03    9.4705e-01    5.2950e-02    2.5017e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    3.3264e+02    1.9691e-02    3.9709e+02    2.2428e-01    1.6552e-01    2.2442e-01    1.5595e-01    1.6513e-02    3.5750e+02    2.2162e-01    2.1763e-01    7.9083e-02    1.1372e+03    9.4922e-01    5.0780e-02    2.5047e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    3.3653e+02    2.8076e-02    4.2878e+02    2.3746e-01    2.0755e-01    2.3390e-01    1.8557e-01    2.1511e-02    3.7763e+02    2.9291e-01    2.9840e-01    1.3017e-01    1.2242e+03    9.3958e-01    6.0417e-02    2.6184e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    3.4002e+02    1.8146e-02    3.9364e+02    2.1831e-01    1.5568e-01    2.1779e-01    1.5081e-01    1.5886e-02    3.5780e+02    2.3011e-01    1.8707e-01    6.9507e-02    1.2082e+03    9.5786e-01    4.2143e-02    2.5817e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    3.4328e+02    2.4977e-02    4.0816e+02    2.3203e-01    1.9664e-01    2.2962e-01    1.7881e-01    1.9816e-02    3.6402e+02    2.6750e-01    2.7633e-01    1.0114e-01    1.0595e+03    9.3653e-01    6.3470e-02    2.6306e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    3.4659e+02    3.1024e-02    4.8351e+02    2.4661e-01    2.0424e-01    2.4589e-01    1.9978e-01    2.4720e-02    3.9607e+02    2.5596e-01    2.1806e-01    1.1230e-01    1.6108e+03    9.2801e-01    7.1988e-02    2.7027e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    3.4975e+02    2.3951e-02    4.7134e+02    2.2157e-01    1.6892e-01    2.1947e-01    1.5594e-01    1.9128e-02    4.1415e+02    2.5008e-01    2.2283e-01    8.9487e-02    1.2484e+03    9.3146e-01    6.8544e-02    2.5583e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    3.5412e+02    1.2296e-02    3.2606e+02    2.0861e-01    1.3107e-01    2.1052e-01    1.3119e-01    1.1329e-02    3.0009e+02    1.5269e-01    1.3009e-01    4.0709e-02    1.0889e+03    9.6709e-01    3.2915e-02    2.6100e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    3.5781e+02    6.7529e-02    5.8898e+02    2.9886e-01    3.1442e-01    2.9724e-01    2.9442e-01    4.7401e-02    4.5439e+02    3.1076e-01    3.5324e-01    2.1578e-01    1.5803e+03    8.8046e-01    1.1954e-01    2.8748e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    3.6081e+02    2.4570e-02    4.1029e+02    2.3468e-01    1.9325e-01    2.3095e-01    1.8477e-01    2.0364e-02    3.5938e+02    2.8659e-01    2.2905e-01    8.2949e-02    1.1168e+03    9.3278e-01    6.7218e-02    2.5814e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    3.6434e+02    1.3409e-02    3.7376e+02    2.0610e-01    1.2549e-01    2.0577e-01    1.2397e-01    1.2671e-02    3.5815e+02    2.1553e-01    1.4412e-01    3.4677e-02    8.2373e+02    9.6647e-01    3.3526e-02    2.6419e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    3.6783e+02    1.4574e-02    3.6624e+02    2.1093e-01    1.3731e-01    2.1293e-01    1.3520e-01    1.3232e-02    3.3856e+02    1.7331e-01    1.5219e-01    3.9777e-02    8.8635e+02    9.4946e-01    5.0539e-02    2.6616e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    3.7093e+02    2.4271e-02    4.8025e+02    2.3986e-01    1.6816e-01    2.4090e-01    1.6362e-01    2.1308e-02    4.3567e+02    2.2697e-01    1.9110e-01    6.0901e-02    1.0312e+03    9.2514e-01    7.4856e-02    2.6757e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    3.7440e+02    1.6787e-02    4.1139e+02    2.1076e-01    1.4032e-01    2.0901e-01    1.3509e-01    1.4898e-02    3.8156e+02    2.4019e-01    1.7538e-01    4.8556e-02    9.1324e+02    9.4389e-01    5.6113e-02    2.6159e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    3.7796e+02    2.1271e-02    3.8626e+02    2.3068e-01    1.8051e-01    2.3084e-01    1.6512e-01    1.6239e-02    3.2843e+02    2.2846e-01    2.3467e-01    9.1396e-02    1.1923e+03    9.3305e-01    6.6947e-02    2.7836e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    3.8095e+02    4.3159e-02    5.7693e+02    2.8074e-01    2.3032e-01    2.7901e-01    2.2705e-01    3.3321e-02    4.5375e+02    2.9428e-01    2.3774e-01    1.1992e-01    1.5380e+03    8.8640e-01    1.1360e-01    2.9709e+00    
6.0002e+02    4.0000e+02    1.0000e-01    6.0002e+01    2.4001e+04    3.8360e+02    3.5646e-02    5.1876e+02    2.4684e-01    2.1560e-01    2.4157e-01    1.9971e-01    2.6159e-02    4.1931e+02    2.9613e-01    2.5560e-01    1.2440e-01    1.4491e+03    9.0343e-01    9.6571e-02    2.7263e+00    
